     1     -1   1926 3.003500E-006 8.372257E-005 3.973474E-005 5.998747E-014 0.000000E+000
     2     -1   1400 3.003500E-006 3.142658E-005 1.397701E-005 4.286909E-013 0.000000E+000
     3     -1   3316 3.003500E-006 2.170051E-005 9.186560E-006 1.126323E-013 0.000000E+000
     4     -1   1124 3.003500E-006 7.644830E-005 3.615189E-005 2.317673E-013 0.000000E+000
     5     -1   5498 3.003500E-006 3.020235E-006 3.016800E-006 5.814503E-014 0.000000E+000
     6     -1   3228 3.003500E-006 1.112244E-004 5.328043E-005 4.199665E-015 0.000000E+000
     7     -1    572 3.003500E-006 7.066162E-005 3.330173E-005 1.060564E-012 0.000000E+000
     8     -1   1735 3.003500E-006 2.579519E-005 1.120334E-005 2.918631E-013 0.000000E+000
     9     -1    235 3.003500E-006 7.561415E-005 3.574104E-005 1.818861E-013 0.000000E+000
    10     -1   3994 3.003500E-006 5.574162E-006 1.243733E-006 5.638388E-014 0.000000E+000
    11     -1    777 3.003500E-006 0.000000E+000 6.037035E-006 4.215921E-013 0.000000E+000
    12     -1   1825 3.003500E-006 2.963107E-006 3.073928E-006 4.615025E-013 0.000000E+000
    13     -1    887 3.003500E-006 9.119418E-005 4.341479E-005 1.092726E-013 0.000000E+000
    14     -1   3225 3.003500E-006 0.000000E+000 6.037035E-006 6.253436E-014 0.000000E+000
    15     -1   7306 3.003500E-006 6.795932E-006 1.845500E-006 2.086285E-015 0.000000E+000
    16     -1   5686 3.003500E-006 1.199313E-006 4.837722E-006 2.213630E-014 0.000000E+000
    17     -1   4982 3.003500E-006 2.376780E-005 1.020478E-005 6.451227E-014 0.000000E+000
    18     -1   4490 3.003500E-006 0.000000E+000 6.037035E-006 2.974988E-014 0.000000E+000
    19     -1   4561 3.003500E-006 3.069890E-005 1.361860E-005 4.771361E-014 0.000000E+000
    20     -1   6207 3.003500E-006 3.365891E-005 1.507652E-005 4.408293E-014 0.000000E+000
    21     -1   6870 3.003500E-006 8.733332E-006 2.799742E-006 9.591492E-015 0.000000E+000
    22     -1   3184 3.003500E-006 0.000000E+000 6.037035E-006 5.849726E-014 0.000000E+000
    23     -1    970 3.003500E-006 6.676726E-005 3.138362E-005 3.199061E-013 0.000000E+000
    24     -1   3017 3.003500E-006 3.386706E-005 1.517904E-005 8.396620E-014 0.000000E+000
    25     -1   5936 3.003500E-006 1.140006E-005 4.113205E-006 8.155478E-015 0.000000E+000
    26     -1    874 3.003500E-006 0.000000E+000 6.037035E-006 4.235429E-013 0.000000E+000
    27     -1    139 3.003500E-006 0.000000E+000 6.037035E-006 1.465439E-012 0.000000E+000
    28     -1   6830 3.003500E-006 1.882866E-005 7.772068E-006 7.478112E-015 0.000000E+000
    29     -1   3779 3.003500E-006 2.080869E-005 8.747307E-006 2.524947E-013 0.000000E+000
    30     -1   7856 3.003500E-006 0.000000E+000 6.037035E-006 1.354731E-015 0.000000E+000
    31     -1   3584 3.003500E-006 0.000000E+000 6.037035E-006 5.668192E-014 0.000000E+000
    32     -1   2271 3.003500E-006 1.753919E-005 7.136958E-006 1.203272E-013 0.000000E+000
    33     -1   4315 3.003500E-006 3.009250E-007 5.736110E-006 9.428924E-014 0.000000E+000
    34     -1   1619 3.003500E-006 0.000000E+000 6.037035E-006 1.160733E-013 0.000000E+000
    35     -1   1781 3.003500E-006 6.083181E-005 2.846019E-005 2.507606E-013 0.000000E+000
    36     -1    948 3.003500E-006 5.179851E-006 1.049520E-006 3.784575E-013 0.000000E+000
    37     -1   3722 3.003500E-006 0.000000E+000 6.037035E-006 4.305334E-014 0.000000E+000
    38     -1    321 3.003500E-006 4.208280E-005 1.922560E-005 5.276946E-013 0.000000E+000
    39     -1   6317 3.003500E-006 9.036520E-007 5.133383E-006 4.795746E-015 0.000000E+000
    40     -1   2753 3.003500E-006 5.068236E-005 2.346120E-005 2.053771E-014 0.000000E+000
    41     -1    637 3.003500E-006 0.000000E+000 6.037035E-006 5.257980E-013 0.000000E+000
    42     -1    762 3.003500E-006 0.000000E+000 6.037035E-006 4.441349E-013 0.000000E+000
    43     -1   5245 3.003500E-006 1.857695E-005 7.648092E-006 3.692995E-014 0.000000E+000
    44     -1   2022 3.003500E-006 2.398134E-005 1.030996E-005 2.063526E-013 0.000000E+000
    45     -1   6170 3.003500E-006 1.468718E-005 5.732235E-006 8.182572E-015 0.000000E+000
    46     -1   5791 3.003500E-006 7.596523E-006 2.239821E-006 2.747393E-014 0.000000E+000
    47     -1   7808 3.003500E-006 0.000000E+000 6.037035E-006 1.761150E-015 0.000000E+000
    48     -1   1063 3.003500E-006 0.000000E+000 6.037035E-006 2.158628E-013 0.000000E+000
    49     -1   5618 3.003500E-006 0.000000E+000 6.037035E-006 3.646935E-014 0.000000E+000
    50     -1   3723 3.003500E-006 0.000000E+000 6.037035E-006 6.554186E-014 0.000000E+000
    51     -1   1247 3.003500E-006 4.168353E-005 1.902894E-005 5.358501E-013 0.000000E+000
    52     -1   3588 3.003500E-006 1.352468E-006 4.684567E-006 8.486032E-014 0.000000E+000
    53     -1   2458 3.003500E-006 3.897134E-005 1.769309E-005 6.020422E-014 0.000000E+000
    54     -1   7779 3.003500E-006 0.000000E+000 6.037035E-006 2.113380E-015 0.000000E+000
    55     -1   5617 3.003500E-006 0.000000E+000 6.037035E-006 4.088577E-014 0.000000E+000
    56     -1    207 3.003500E-006 1.278233E-004 6.145599E-005 3.584346E-013 0.000000E+000
    57     -1   4936 3.003500E-006 2.308917E-005 9.870529E-006 2.454772E-014 0.000000E+000
    58     -1   5220 3.003500E-006 3.414941E-005 1.531811E-005 1.091913E-014 0.000000E+000
    59     -1   1960 3.003500E-006 1.609885E-005 6.427535E-006 2.265651E-013 0.000000E+000
    60     -1   1536 3.003500E-006 7.314880E-005 3.452676E-005 1.605085E-013 0.000000E+000
    61     -1   7172 3.003500E-006 0.000000E+000 6.037035E-006 4.985408E-015 0.000000E+000
    62     -1   5867 3.003500E-006 0.000000E+000 6.037035E-006 1.465818E-014 0.000000E+000
    63     -1   7330 3.003500E-006 3.415111E-006 2.621924E-006 6.638180E-015 0.000000E+000
    64     -1   5831 3.003500E-006 2.000775E-005 8.352811E-006 2.414130E-014 0.000000E+000
    65     -1    192 3.003500E-006 8.745853E-005 4.157484E-005 2.248853E-015 0.000000E+000
    66     -1    778 3.003500E-006 0.000000E+000 6.037035E-006 3.469194E-013 0.000000E+000
    67     -1   3504 3.003500E-006 2.778132E-006 3.258903E-006 9.065857E-014 0.000000E+000
    68     -1    522 3.003500E-006 9.789944E-006 3.320163E-006 6.243411E-013 0.000000E+000
    69     -1   1699 3.003500E-006 0.000000E+000 6.037035E-006 4.237055E-013 0.000000E+000
    70     -1   1887 3.003500E-006 2.733089E-005 1.195973E-005 1.822654E-013 0.000000E+000
    71     -1   2606 3.003500E-006 3.439061E-005 1.543691E-005 9.754060E-016 0.000000E+000
    72     -1    964 3.003500E-006 1.750020E-006 4.287015E-006 2.558273E-013 0.000000E+000
    73     -1   1038 3.003500E-006 1.613246E-006 4.423789E-006 5.869234E-013 0.000000E+000
    74     -1   5790 3.003500E-006 0.000000E+000 6.037035E-006 1.517298E-014 0.000000E+000
    75     -1   6151 3.003500E-006 1.959385E-006 4.077650E-006 9.347641E-015 0.000000E+000
    76     -1   1209 3.003500E-006 3.645816E-005 1.645526E-005 4.808480E-013 0.000000E+000
    77     -1    706 3.003500E-006 6.527660E-005 3.064941E-005 1.951083E-013 0.000000E+000
    78     -1   5792 3.003500E-006 6.693154E-006 1.794878E-006 1.593163E-014 0.000000E+000
    79     -1   2644 3.003500E-006 7.570512E-006 2.227010E-006 1.478282E-013 0.000000E+000
