======================================================================
# Fluid properties:
sigma (mN/m)  	mu_w (cP)  	mu_nw (cP)
# 	71		0.821		0.0094
# calcBox: 	 0.1 	 0.725
# Wettability:
# model 	mintheta 	maxtheta 	delta 	eta 	distmodel
# 1		0		0		0.2		3rand
mintheta 	maxtheta 	mean  	std
#   0		  0		  0		  0
Porosity:  0.219827
Maximum pore connection:   36
Average pore-to-pore distance:  0.000197261
Mean pore radius:  2.22744e-05
Absolute permeability:  2.7916e-12
======================================================================
# Sw	 qW(m3/s)	 krw	 qNW(m3/s)	 krnw	 Pc	 Invasions
1,0.000000e+00,0,0.000000e+00,0,0,0
1,1.634019e-11,1,0.000000e+00,0,100,0
1,1.634019e-11,1,0.000000e+00,0,1115,0
1,1.634019e-11,1,0.000000e+00,0,2282.25,9
1,1.633072e-11,0.99942,0.000000e+00,0,3624.59,95
0.983617,1.546867e-11,0.946664,0.000000e+00,0,5168.28,240
0.892584,1.076512e-11,0.658813,0.000000e+00,0,6843.29,759
0.798318,6.542793e-12,0.400411,4.215975e-11,0.029541,7726.66,959
0.694674,4.806614e-12,0.294159,6.472063e-11,0.0453493,7806.01,638
0.596801,3.253195e-12,0.199092,1.618635e-10,0.113417,7957.34,1298
0.491026,1.634924e-12,0.100055,2.744736e-10,0.192322,8345.19,1655
0.399522,9.598294e-13,0.0587404,4.153121e-10,0.291006,8600.89,1400
0.299179,2.953071e-13,0.0180724,6.197177e-10,0.434232,9107.3,1830
0.198703,1.280717e-13,0.00783784,8.425876e-10,0.590395,10009.5,2307
0.100887,3.794746e-14,0.00232234,1.158484e-09,0.811742,12510.9,3785
0.0991362,3.693802e-14,0.00226056,1.161389e-09,0.813777,12580,81
